4.947543583304329,3.384978721770141,6.253358321057868,2.2196608276841983
6.606564407811608,3.387871841096402,2.2603987851981175,0.7687599498001358
7.3264910684980205,3.041734996249156,4.064899464009686,0.7265987299245709
7.165454322623381,2.0404524073848194,6.3113436168139305,0.4179782219957122
7.631371622184243,4.159669161223599,2.108975661920023,1.7692167487195543
5.163505356810251,2.2884783524037653,5.925285117054725,0.9345365600233835
7.432203226221343,3.064280638405448,6.248381045549924,1.058084818450686
7.72653456529427,2.5576219532138422,1.36377663018207,2.233173987273001
6.829406912383567,2.0239158705319276,4.437455754817621,1.4016064555294137
6.122721578790571,2.384874079943531,4.588292611181637,2.252758710428669
